round,subtomogram_id,file_name,runtime_s,r00,r01,r02,r10,r11,r12,r20,r21,r22
4,10,10.mrc,29.645491568007856,-0.12155277281999588,0.9925433993339539,-0.009084591642022133,-0.7740026712417603,-0.08905116468667984,0.6268889307975769,0.6214054822921753,0.08323159068822861,0.779055655002594
4,11,11.mrc,30.185570478992304,-0.87171870470047,0.13634681701660156,0.4706549346446991,0.2152179628610611,-0.7563667893409729,0.6177300810813904,0.44021329283714294,0.6397802829742432,0.629994809627533
4,12,12.mrc,30.532667041989043,0.44484609365463257,-0.05170457437634468,-0.894113302230835,0.8952510356903076,0.053817082196474075,0.44230005145072937,0.025249633938074112,-0.9972112774848938,0.07022889703512192
4,13,13.mrc,30.868341403998784,-0.7164430618286133,-0.1279279887676239,0.6858161687850952,0.10658366978168488,-0.9915745854377747,-0.07361888885498047,0.6894558072090149,0.020353056490421295,0.724041759967804
4,14,14.mrc,29.93195306599955,-0.6678361892700195,-0.021202227100729942,0.7440062165260315,-0.34358131885528564,0.8955038189888,-0.2828865647315979,-0.6602625846862793,-0.44454851746559143,-0.6053345203399658
4,15,15.mrc,29.611193124001147,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4,16,16.mrc,29.477743413997814,0.5609678626060486,-0.06568655371665955,-0.8252274394035339,-0.13702112436294556,0.9757301211357117,-0.17080962657928467,0.8164191842079163,0.20889230072498322,0.5383527874946594
4,17,17.mrc,29.341250900994055,0.07451428472995758,0.9714763760566711,-0.22512494027614594,-0.2054869830608368,0.2358657717704773,0.9498118162155151,0.9758189916610718,-0.024514302611351013,0.2172011137008667
4,18,18.mrc,29.202310552995186,0.8161979913711548,-0.17844851315021515,0.5495243072509766,0.2324696034193039,-0.7692958116531372,-0.5950981378555298,0.5289411544799805,0.6134656071662903,-0.5864138603210449
4,19,19.mrc,29.469022021992714,0.8875864744186401,0.24867546558380127,-0.3877509534358978,0.12648513913154602,0.6778383851051331,0.7242490649223328,0.44293543696403503,-0.6918783783912659,0.5701863765716553
4,20,20.mrc,29.180248987002415,-0.732663631439209,-0.1990005522966385,-0.6508477330207825,0.6768445372581482,-0.3132486045360565,-0.6661507487297058,-0.0713127851486206,-0.9285871386528015,0.3641982972621918
4,21,21.mrc,29.167130656001973,0.6648077964782715,0.24741066992282867,-0.7048535943031311,0.6988363862037659,-0.5393540263175964,0.469813734292984,-0.26392871141433716,-0.8049131631851196,-0.5314663648605347
4,22,22.mrc,29.095317230996443,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4,23,23.mrc,28.770687616997748,-0.9080939888954163,0.31767669320106506,0.2728493809700012,-0.07714548707008362,-0.7673099637031555,0.6366191506385803,0.41159912943840027,0.557060956954956,0.7212969064712524
4,24,24.mrc,29.212832795994473,-0.8165214657783508,-0.3774285614490509,-0.4368528723716736,0.003409844357520342,0.7535313367843628,-0.6574031710624695,0.577305018901825,-0.5382733345031738,-0.6139875054359436
4,25,25.mrc,29.127892581003834,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
